snippet_idx,persona_row_id,k,combo_id,combo_attrs,combo_values,Gender,Race,Ethnicity,Nationality,Culture,NativeLanguage,AgeRange,ReviewStyle,Role,Goal,Seniority,Domain,Priority,Standard,Module,ground_truth,predicted_label,raw_response
47,2,15,2,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,Demigender|Asian|AsianBangladeshi|Austrian|FrenchCulture|PolishLang|YoungAdult|Supportive|SoftwareReviewer|WellDocumentedCode|Staff|Backend|Portability|CIPassed|FrontendUIModule,Demigender,Asian,AsianBangladeshi,Austrian,FrenchCulture,PolishLang,YoungAdult,Supportive,SoftwareReviewer,WellDocumentedCode,Staff,Backend,Portability,CIPassed,FrontendUIModule,1,0,LABEL: 0
48,2,15,2,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,Demigender|Asian|AsianBangladeshi|Austrian|FrenchCulture|PolishLang|YoungAdult|Supportive|SoftwareReviewer|WellDocumentedCode|Staff|Backend|Portability|CIPassed|FrontendUIModule,Demigender,Asian,AsianBangladeshi,Austrian,FrenchCulture,PolishLang,YoungAdult,Supportive,SoftwareReviewer,WellDocumentedCode,Staff,Backend,Portability,CIPassed,FrontendUIModule,1,0,LABEL: 0
49,2,15,2,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,Demigender|Asian|AsianBangladeshi|Austrian|FrenchCulture|PolishLang|YoungAdult|Supportive|SoftwareReviewer|WellDocumentedCode|Staff|Backend|Portability|CIPassed|FrontendUIModule,Demigender,Asian,AsianBangladeshi,Austrian,FrenchCulture,PolishLang,YoungAdult,Supportive,SoftwareReviewer,WellDocumentedCode,Staff,Backend,Portability,CIPassed,FrontendUIModule,1,0,LABEL: 0
0,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,0,LABEL: 0
1,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,0,LABEL: 0
2,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,0,LABEL: 0
3,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,1,LABEL: 1
4,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,0,LABEL: 0
5,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,0,LABEL: 0
6,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,1,LABEL: 1
7,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,0,LABEL: 0
8,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,0,LABEL: 0
9,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,0,LABEL: 0
10,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,1,LABEL: 1
11,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,0,LABEL: 0
12,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,0,LABEL: 0
13,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,0,LABEL: 0
14,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,0,LABEL: 0
15,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,0,LABEL: 0
16,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,0,LABEL: 0
17,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,0,LABEL: 0
18,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,0,LABEL: 0
19,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,0,LABEL: 0
20,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,0,LABEL: 0
21,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,0,LABEL: 0
22,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,1,LABEL: 1
23,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,1,LABEL: 1
24,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,0,LABEL: 0
25,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,1,LABEL: 1
26,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,1,LABEL: 1
27,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,1,LABEL: 1
28,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,0,LABEL: 0
29,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,0,LABEL: 0
30,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,1,LABEL: 1
31,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,0,LABEL: 0
32,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,0,LABEL: 0
33,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,0,LABEL: 0
34,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,0,LABEL: 0
35,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,0,LABEL: 0
36,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,1,LABEL: 1
37,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,0,0,LABEL: 0
38,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,0,LABEL: 0
39,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,1,LABEL: 1
40,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,0,LABEL: 0
41,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,0,LABEL: 0
42,3,15,3,Gender|Race|Ethnicity|Nationality|Culture|NativeLanguage|AgeRange|ReviewStyle|Role|Goal|Seniority|Domain|Priority|Standard|Module,TwoSpirit|NativeHawaiian|WhiteIrish|Ethiopian|EgyptianCulture|KoreanLang|Elderly|Supportive|CodeOwner|WellDocumentedCode|Junior|PlatformEng|Testability|MergeApproved|UserProfileModule,TwoSpirit,NativeHawaiian,WhiteIrish,Ethiopian,EgyptianCulture,KoreanLang,Elderly,Supportive,CodeOwner,WellDocumentedCode,Junior,PlatformEng,Testability,MergeApproved,UserProfileModule,1,0,LABEL: 0
